dt,Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle
2020-01-13 21:00:00,2020,1,13,21,0,18.0,96.0,746.0,420.0,7.0,11.9,178.0,110.0,0.0,226.0,67.34,64.24,0.14,998.0,1.6,189.0,4.3,217.45950232097437,20.0,180.0
2020-01-13 22:00:00,2020,1,13,22,0,16.6,77.0,617.0,259.0,7.0,12.7,68.0,27.0,14.0,76.0,77.73,72.88,0.14,998.0,1.7,184.0,3.0,229.22726504132345,20.0,180.0
2020-01-13 23:00:00,2020,1,13,23,0,13.8,43.0,338.0,84.0,7.0,12.6,39.0,32.0,100.0,43.0,92.34,83.02,0.14,998.0,1.8,174.0,2.3,238.96267998216845,20.0,180.0
2020-01-14 14:00:00,2020,1,14,14,0,11.7,31.0,372.0,63.0,7.0,11.7,26.0,4.0,100.0,26.0,100.0,85.06,0.14,1000.0,0.9,249.0,1.2,119.22878354890258,20.0,180.0
2020-01-14 15:00:00,2020,1,14,15,0,13.9,56.0,703.0,242.0,7.0,12.6,64.0,7.0,43.0,66.0,92.03,74.7,0.14,1000.0,1.0,243.0,1.6,128.62882271768922,20.0,180.0
2020-01-14 16:00:00,2020,1,14,16,0,16.5,70.0,839.0,416.0,7.0,13.7,127.0,11.0,0.0,132.0,83.61,65.68,0.14,1000.0,1.0,214.0,1.2,139.95724423826124,20.0,180.0
2020-01-14 17:00:00,2020,1,14,17,0,18.5,77.0,904.0,546.0,7.0,13.8,226.0,77.0,0.0,266.0,74.01,58.77,0.14,1000.0,1.0,192.0,1.6,153.6835603287475,20.0,180.0
2020-01-14 18:00:00,2020,1,14,18,0,19.6,92.0,898.0,610.0,7.0,13.3,252.0,303.0,0.0,427.0,66.9,54.78,0.14,998.0,1.1,189.0,1.8,169.70538008113476,20.0,180.0
2020-01-14 19:00:00,2020,1,14,19,0,20.1,92.0,902.0,617.0,0.0,12.6,92.0,902.0,0.0,617.0,61.92,54.39,0.14,997.0,1.1,184.0,2.0,186.85499855924843,20.0,180.0
2020-01-14 20:00:00,2020,1,14,20,0,20.1,88.0,879.0,558.0,7.0,11.9,128.0,712.0,0.0,509.0,59.13,57.67,0.14,997.0,1.1,185.0,2.1,203.24439639487125,20.0,180.0
2020-01-14 21:00:00,2020,1,14,21,0,19.4,80.0,822.0,440.0,7.0,12.4,150.0,442.0,0.0,343.0,64.0,64.05,0.14,996.0,1.1,178.0,1.7,217.48642077216863,20.0,180.0
2020-01-14 22:00:00,2020,1,14,22,0,17.9,64.0,720.0,278.0,0.0,14.1,70.0,630.0,0.0,257.0,78.57,72.7,0.14,996.0,1.0,167.0,1.1,229.2869882898414,20.0,180.0
2020-01-14 23:00:00,2020,1,14,23,0,14.2,38.0,456.0,95.0,0.0,11.3,38.0,456.0,0.0,95.0,82.5,82.84,0.14,996.0,1.0,162.0,1.4,239.04452356347304,20.0,180.0
2020-01-15 14:00:00,2020,1,15,14,0,18.2,34.0,226.0,54.0,4.0,18.0,13.0,0.0,100.0,13.0,98.52,85.03,0.14,997.0,2.8,197.0,3.5,119.03519333745636,20.0,180.0
2020-01-15 15:00:00,2020,1,15,15,0,19.1,71.0,562.0,220.0,7.0,18.3,22.0,0.0,64.0,22.0,95.39,74.64,0.14,997.0,2.9,202.0,3.4,128.4359290361391,20.0,180.0
2020-01-15 16:00:00,2020,1,15,16,0,20.2,88.0,713.0,383.0,8.0,18.8,73.0,0.0,0.0,73.0,91.69,65.59,0.14,998.0,3.0,204.0,3.3,139.7677379592713,20.0,180.0
2020-01-15 17:00:00,2020,1,15,17,0,21.9,95.0,794.0,508.0,7.0,19.3,185.0,25.0,18.0,198.0,85.45,58.64,0.14,998.0,3.0,214.0,3.9,153.50940572974457,20.0,180.0
2020-01-15 18:00:00,2020,1,15,18,0,23.9,98.0,831.0,579.0,7.0,19.6,196.0,24.0,68.0,210.0,76.78,54.62,0.14,997.0,2.9,230.0,4.4,169.56855506878435,20.0,180.0
2020-01-15 19:00:00,2020,1,15,19,0,25.0,97.0,838.0,587.0,3.0,19.3,251.0,170.0,11.0,350.0,70.72,54.21,0.14,996.0,2.9,241.0,4.2,186.77666260457087,20.0,180.0
2020-01-15 20:00:00,2020,1,15,20,0,25.3,93.0,813.0,530.0,3.0,19.0,183.0,480.0,0.0,441.0,68.25,57.47,0.14,996.0,3.0,248.0,3.6,203.2283741000928,20.0,180.0
2020-01-15 21:00:00,2020,1,15,21,0,24.5,87.0,745.0,415.0,4.0,19.4,171.0,91.0,0.0,211.0,73.19,63.85,0.14,996.0,3.0,260.0,2.2,217.5196758319816,20.0,180.0
2020-01-15 22:00:00,2020,1,15,22,0,22.2,73.0,613.0,257.0,7.0,19.2,120.0,163.0,14.0,169.0,83.37,72.51,0.14,997.0,3.1,289.0,1.3,229.3534185544156,20.0,180.0
2020-01-15 23:00:00,2020,1,15,23,0,20.2,44.0,333.0,86.0,6.0,17.3,31.0,0.0,100.0,31.0,83.59,82.67,0.14,998.0,3.1,324.0,1.8,239.1331560920796,20.0,180.0
2020-01-16 14:00:00,2020,1,16,14,0,7.8,37.0,114.0,47.0,6.0,6.4,8.0,0.0,100.0,8.0,91.12,84.97,0.14,1008.0,3.5,4.0,6.1,118.83768442767575,20.0,180.0
2020-01-16 15:00:00,2020,1,16,15,0,8.2,101.0,383.0,203.0,6.0,6.7,7.0,0.0,29.0,7.0,90.5,74.56,0.14,1009.0,3.4,18.0,6.4,128.23967994153077,20.0,180.0
2020-01-16 16:00:00,2020,1,16,16,0,9.0,140.0,526.0,358.0,6.0,7.4,17.0,0.0,0.0,17.0,89.67,65.48,0.14,1009.0,3.4,28.0,6.3,139.57569805661575,20.0,180.0
2020-01-16 17:00:00,2020,1,16,17,0,9.9,155.0,625.0,482.0,7.0,8.0,12.0,0.0,0.0,12.0,87.84,58.5,0.14,1009.0,3.3,37.0,6.5,153.3340712453496,20.0,180.0
2020-01-16 18:00:00,2020,1,16,18,0,10.8,169.0,656.0,550.0,7.0,8.6,61.0,0.0,0.0,61.0,86.46,54.45,0.14,1008.0,3.2,46.0,6.6,169.43262323034696,20.0,180.0
2020-01-16 19:00:00,2020,1,16,19,0,11.8,163.0,678.0,561.0,6.0,9.3,98.0,0.0,0.0,98.0,84.61,54.01,0.14,1006.0,3.2,59.0,6.7,186.7016787618741,20.0,180.0
2020-01-16 20:00:00,2020,1,16,20,0,12.2,137.0,698.0,514.0,6.0,9.3,37.0,0.0,0.0,37.0,82.48,57.27,0.14,1006.0,3.1,74.0,6.9,203.21769063685636,20.0,180.0
2020-01-16 21:00:00,2020,1,16,21,0,12.0,117.0,651.0,406.0,6.0,8.9,21.0,0.0,0.0,21.0,81.16,63.65,0.14,1006.0,3.0,84.0,6.5,217.5593146360333,20.0,180.0
2020-01-16 22:00:00,2020,1,16,22,0,11.5,88.0,545.0,254.0,6.0,8.3,30.0,0.0,14.0,30.0,80.75,72.31,0.14,1006.0,3.1,85.0,5.8,229.42657426049416,20.0,180.0
2020-01-16 23:00:00,2020,1,16,23,0,10.6,47.0,310.0,88.0,7.0,7.7,14.0,0.0,100.0,14.0,82.51,82.49,0.14,1007.0,3.1,81.0,5.3,239.2285688023617,20.0,180.0
2020-01-17 14:00:00,2020,1,17,14,0,9.4,36.0,207.0,54.0,7.0,8.2,9.0,0.0,100.0,9.0,92.39,84.92,0.14,1004.0,3.3,141.0,3.3,118.63635036280272,20.0,180.0
2020-01-17 15:00:00,2020,1,17,15,0,10.4,79.0,512.0,216.0,4.0,9.1,12.0,0.0,57.0,12.0,91.46,74.48,0.14,1004.0,3.4,150.0,3.7,128.0401562799869,20.0,180.0
2020-01-17 16:00:00,2020,1,17,16,0,11.6,101.0,662.0,377.0,8.0,10.0,11.0,0.0,50.0,11.0,89.79,65.37,0.14,1004.0,3.4,157.0,3.8,139.38119228730375,20.0,180.0
2020-01-17 17:00:00,2020,1,17,17,0,12.6,111.0,745.0,502.0,3.0,10.8,92.0,0.0,14.0,92.0,89.07,58.35,0.14,1003.0,3.4,167.0,3.7,153.15761476664716,20.0,180.0
2020-01-17 18:00:00,2020,1,17,18,0,13.5,119.0,772.0,570.0,4.0,11.6,81.0,0.0,0.0,81.0,88.32,54.27,0.14,1002.0,3.4,181.0,3.3,169.29764440661188,20.0,180.0
2020-01-17 19:00:00,2020,1,17,19,0,14.0,120.0,776.0,578.0,7.0,12.3,99.0,0.0,0.0,99.0,89.42,53.81,0.14,1001.0,3.4,191.0,3.0,186.63011839526965,20.0,180.0
2020-01-17 20:00:00,2020,1,17,20,0,14.4,110.0,762.0,524.0,7.0,12.9,84.0,0.0,0.0,84.0,90.77,57.06,0.14,1000.0,3.5,185.0,2.7,203.2124164120967,20.0,180.0
2020-01-17 21:00:00,2020,1,17,21,0,14.6,99.0,699.0,412.0,7.0,13.5,62.0,0.0,0.0,62.0,93.15,63.44,0.14,999.0,3.6,171.0,2.5,217.60538551141968,20.0,180.0
2020-01-17 22:00:00,2020,1,17,22,0,14.2,81.0,571.0,256.0,7.0,13.9,49.0,0.0,14.0,49.0,98.07,72.12,0.14,998.0,3.8,159.0,1.7,229.50647331269403,20.0,180.0
2020-01-17 23:00:00,2020,1,17,23,0,13.5,46.0,322.0,89.0,6.0,13.5,11.0,0.0,100.0,11.0,100.0,82.31,0.14,997.0,4.0,159.0,1.4,239.33075133692296,20.0,180.0
2020-01-18 14:00:00,2020,1,18,14,0,9.7,30.0,418.0,67.0,0.0,6.3,30.0,418.0,0.0,67.0,79.44,84.86,0.14,1003.0,1.1,341.0,5.6,118.43128933921936,20.0,180.0
2020-01-18 15:00:00,2020,1,18,15,0,10.8,52.0,734.0,250.0,0.0,4.4,52.0,734.0,0.0,250.0,64.64,74.39,0.14,1005.0,1.1,356.0,7.2,127.83744326352696,20.0,180.0
2020-01-18 16:00:00,2020,1,18,16,0,11.8,64.0,866.0,427.0,0.0,3.0,64.0,866.0,0.0,427.0,54.83,65.25,0.14,1006.0,1.0,360.0,7.1,139.1842927218917,20.0,180.0
2020-01-18 17:00:00,2020,1,18,17,0,12.8,70.0,928.0,559.0,0.0,2.2,70.0,928.0,0.0,559.0,48.61,58.2,0.14,1006.0,1.0,360.0,6.8,152.9800987077465,20.0,180.0
2020-01-18 18:00:00,2020,1,18,18,0,13.5,72.0,961.0,636.0,0.0,1.7,72.0,961.0,0.0,636.0,44.61,54.09,0.14,1006.0,0.9,359.0,6.7,169.16368342269425,20.0,180.0
2020-01-18 19:00:00,2020,1,18,19,0,13.9,72.0,966.0,645.0,0.0,1.2,72.0,966.0,0.0,645.0,41.88,53.6,0.14,1005.0,0.9,359.0,6.6,186.5620579402051,20.0,180.0
2020-01-18 20:00:00,2020,1,18,20,0,13.8,68.0,955.0,590.0,0.0,0.6,68.0,955.0,0.0,590.0,40.45,56.84,0.14,1005.0,0.8,360.0,6.5,203.21262560941432,20.0,180.0
2020-01-18 21:00:00,2020,1,18,21,0,13.1,61.0,911.0,471.0,0.0,-0.1,61.0,911.0,0.0,471.0,40.2,63.23,0.14,1006.0,0.8,2.0,6.3,217.6579383827697,20.0,180.0
2020-01-18 22:00:00,2020,1,18,22,0,11.8,51.0,821.0,306.0,0.0,-0.9,51.0,821.0,0.0,306.0,41.55,71.92,0.14,1006.0,0.7,6.0,5.6,229.5931333662533,20.0,180.0
2020-01-18 23:00:00,2020,1,18,23,0,9.2,34.0,600.0,116.0,0.0,-0.9,34.0,600.0,0.0,116.0,49.36,82.12,0.14,1007.0,0.6,8.0,4.2,239.4396919591982,20.0,180.0
2020-01-19 14:00:00,2020,1,19,14,0,2.4,28.0,492.0,73.0,0.0,-3.5,28.0,492.0,0.0,73.0,64.95,84.78,0.14,1015.0,0.6,4.0,2.6,118.22260412147818,20.0,180.0
2020-01-19 15:00:00,2020,1,19,15,0,5.2,47.0,794.0,262.0,0.0,-4.1,47.0,794.0,0.0,262.0,51.1,74.3,0.14,1015.0,0.6,358.0,2.4,127.63163040667553,20.0,180.0
2020-01-19 16:00:00,2020,1,19,16,0,8.4,58.0,908.0,440.0,0.0,-7.7,58.0,908.0,0.0,440.0,31.2,65.13,0.14,1015.0,0.6,36.0,2.8,138.9850757176387,20.0,180.0
2020-01-19 17:00:00,2020,1,19,17,0,10.1,64.0,957.0,571.0,0.0,-7.1,64.0,957.0,0.0,571.0,29.22,58.04,0.14,1015.0,0.7,29.0,2.7,152.80159003696212,20.0,180.0
2020-01-19 18:00:00,2020,1,19,18,0,11.2,71.0,976.0,646.0,0.0,-6.1,71.0,976.0,0.0,646.0,29.16,53.89,0.14,1014.0,0.7,14.0,2.7,169.03081020355262,20.0,180.0
2020-01-19 19:00:00,2020,1,19,19,0,11.9,72.0,971.0,651.0,0.0,-5.3,72.0,971.0,0.0,651.0,29.58,53.39,0.14,1013.0,0.8,4.0,2.7,186.4975790799577,20.0,180.0
2020-01-19 20:00:00,2020,1,19,20,0,12.1,71.0,945.0,591.0,0.0,-4.7,71.0,945.0,0.0,591.0,30.63,56.62,0.14,1012.0,0.9,359.0,2.6,203.2183963558201,20.0,180.0
2020-01-19 21:00:00,2020,1,19,21,0,11.9,68.0,883.0,469.0,0.0,-4.1,80.0,828.0,0.0,456.0,32.41,63.02,0.14,1012.0,1.0,356.0,2.7,217.7170249105788,20.0,180.0
2020-01-19 22:00:00,2020,1,19,22,0,10.8,59.0,776.0,302.0,0.0,-1.8,59.0,776.0,0.0,302.0,41.39,71.72,0.14,1012.0,1.0,358.0,1.9,229.68657197274203,20.0,180.0
2020-01-19 23:00:00,2020,1,19,23,0,7.4,38.0,533.0,113.0,0.0,1.2,38.0,533.0,0.0,113.0,64.67,81.93,0.14,1012.0,1.0,1.0,1.2,239.55537774009176,20.0,180.0
2020-01-20 14:00:00,2020,1,20,14,0,2.8,31.0,439.0,71.0,0.0,-2.5,31.0,439.0,0.0,71.0,67.99,84.71,0.13,1016.0,0.6,84.0,2.2,118.01040132766208,20.0,180.0
2020-01-20 15:00:00,2020,1,20,15,0,5.3,54.0,762.0,261.0,0.0,-4.5,54.0,762.0,0.0,261.0,49.22,74.2,0.13,1016.0,0.6,105.0,2.3,127.42281079627674,20.0,180.0
2020-01-20 16:00:00,2020,1,20,16,0,7.6,66.0,886.0,440.0,0.0,-3.9,66.0,886.0,0.0,440.0,44.01,65.0,0.13,1016.0,0.6,124.0,1.6,138.78362117280005,20.0,180.0
2020-01-20 17:00:00,2020,1,20,17,0,10.0,73.0,938.0,572.0,0.0,-3.1,73.0,938.0,0.0,572.0,39.8,57.88,0.13,1016.0,0.7,137.0,0.2,152.62215954521935,20.0,180.0
2020-01-20 18:00:00,2020,1,20,18,0,12.3,76.0,964.0,647.0,0.0,-2.9,76.0,964.0,0.0,647.0,34.69,53.7,0.13,1014.0,0.7,327.0,1.5,168.89909913377585,20.0,180.0
2020-01-20 19:00:00,2020,1,20,19,0,13.1,77.0,966.0,656.0,0.0,-2.2,77.0,966.0,0.0,656.0,34.54,53.17,0.13,1013.0,0.7,336.0,1.6,186.4367682692291,20.0,180.0
2020-01-20 20:00:00,2020,1,20,20,0,13.2,74.0,941.0,595.0,0.0,-1.8,74.0,941.0,0.0,595.0,35.35,56.4,0.13,1012.0,0.8,336.0,1.4,203.2298103946313,20.0,180.0
2020-01-20 21:00:00,2020,1,20,21,0,13.0,68.0,892.0,476.0,0.0,-1.5,68.0,892.0,0.0,476.0,36.58,62.8,0.13,1012.0,0.8,326.0,1.1,217.78269828556148,20.0,180.0
2020-01-20 22:00:00,2020,1,20,22,0,12.1,57.0,790.0,308.0,0.0,0.7,57.0,790.0,0.0,308.0,45.54,71.51,0.13,1011.0,0.8,306.0,0.5,229.7868065023445,20.0,180.0
2020-01-20 23:00:00,2020,1,20,23,0,10.3,38.0,554.0,118.0,0.0,-0.1,38.0,554.0,0.0,118.0,48.33,81.74,0.13,1011.0,0.8,177.0,0.3,239.67779460329268,20.0,180.0
2020-01-21 14:00:00,2020,1,21,14,0,3.6,31.0,415.0,70.0,4.0,0.3,34.0,42.0,100.0,38.0,79.03,84.63,0.13,1012.0,0.8,104.0,2.8,117.79479029302672,20.0,180.0
2020-01-21 15:00:00,2020,1,21,15,0,5.2,57.0,727.0,256.0,7.0,0.4,109.0,132.0,29.0,145.0,71.15,74.1,0.13,1012.0,0.9,109.0,3.2,127.21107990197254,20.0,180.0
2020-01-21 16:00:00,2020,1,21,16,0,6.8,71.0,848.0,431.0,7.0,0.2,181.0,204.0,0.0,268.0,62.85,64.86,0.13,1012.0,1.0,121.0,3.6,138.58001126436488,20.0,180.0
2020-01-21 17:00:00,2020,1,21,17,0,8.2,79.0,904.0,562.0,7.0,0.2,233.0,276.0,0.0,380.0,57.08,57.71,0.13,1011.0,1.1,127.0,4.0,152.44188054731717,20.0,180.0
2020-01-21 18:00:00,2020,1,21,18,0,9.6,86.0,920.0,633.0,7.0,0.1,278.0,135.0,0.0,358.0,51.41,53.49,0.13,1010.0,1.2,132.0,4.1,168.76862783466186,20.0,180.0
2020-01-21 19:00:00,2020,1,21,19,0,10.2,89.0,915.0,640.0,7.0,-0.1,274.0,104.0,0.0,337.0,48.69,52.94,0.13,1009.0,1.3,137.0,3.9,186.3797157171504,20.0,180.0
2020-01-21 20:00:00,2020,1,21,20,0,10.3,87.0,882.0,578.0,6.0,-0.1,149.0,3.0,0.0,151.0,48.36,56.17,0.13,1008.0,1.5,138.0,3.5,203.2469523089657,20.0,180.0
2020-01-21 21:00:00,2020,1,21,21,0,9.9,83.0,814.0,458.0,6.0,0.4,175.0,36.0,0.0,192.0,51.49,62.58,0.13,1008.0,1.7,133.0,3.0,217.85501268302863,20.0,180.0
2020-01-21 22:00:00,2020,1,21,22,0,8.9,72.0,694.0,294.0,7.0,1.0,124.0,144.0,0.0,170.0,57.8,71.31,0.13,1007.0,1.8,127.0,3.1,229.89385381309293,20.0,180.0
2020-01-21 23:00:00,2020,1,21,23,0,7.6,46.0,437.0,110.0,7.0,1.1,51.0,44.0,100.0,57.0,63.43,81.55,0.13,1006.0,1.9,123.0,3.6,239.8069271813506,20.0,180.0
2020-01-22 14:00:00,2020,1,22,14,0,3.7,40.0,214.0,60.0,7.0,2.3,8.0,0.0,100.0,8.0,90.44,84.55,0.13,1000.0,2.2,143.0,5.0,117.57588173487864,20.0,180.0
2020-01-22 15:00:00,2020,1,22,15,0,3.9,85.0,524.0,230.0,7.0,2.2,11.0,0.0,29.0,11.0,88.38,73.99,0.13,999.0,2.2,150.0,5.2,126.99653415870569,20.0,180.0
2020-01-22 16:00:00,2020,1,22,16,0,4.1,109.0,677.0,398.0,6.0,2.3,17.0,0.0,0.0,17.0,87.97,64.72,0.13,999.0,2.2,156.0,5.4,138.37432891774426,20.0,180.0
2020-01-22 17:00:00,2020,1,22,17,0,4.5,120.0,759.0,527.0,6.0,2.7,24.0,0.0,0.0,24.0,87.97,57.53,0.13,998.0,2.3,158.0,5.5,152.2608272555858,20.0,180.0
2020-01-22 18:00:00,2020,1,22,18,0,5.0,139.0,759.0,593.0,6.0,3.3,36.0,0.0,0.0,36.0,88.54,53.28,0.13,997.0,2.3,161.0,5.4,168.63947556347296,20.0,180.0
2020-01-22 19:00:00,2020,1,22,19,0,5.7,142.0,760.0,602.0,6.0,3.9,42.0,0.0,0.0,42.0,88.45,52.71,0.13,995.0,2.3,164.0,5.1,186.32651398587683,20.0,180.0
2020-01-22 20:00:00,2020,1,22,20,0,6.4,131.0,744.0,548.0,6.0,4.6,38.0,0.0,0.0,38.0,88.42,55.94,0.13,994.0,2.4,164.0,4.9,203.2699084040151,20.0,180.0
2020-01-22 21:00:00,2020,1,22,21,0,6.9,119.0,678.0,434.0,7.0,5.2,32.0,0.0,0.0,32.0,89.02,62.36,0.13,994.0,2.4,162.0,4.8,217.93402243544065,20.0,180.0
2020-01-22 22:00:00,2020,1,22,22,0,7.0,98.0,548.0,276.0,4.0,5.7,21.0,0.0,0.0,21.0,91.38,71.1,0.13,994.0,2.4,155.0,4.2,230.00772969007667,20.0,180.0
2020-01-22 23:00:00,2020,1,22,23,0,6.7,58.0,299.0,103.0,0.0,6.0,47.0,229.0,25.0,81.0,95.06,81.36,0.13,994.0,2.4,159.0,4.1,239.94275847085703,20.0,180.0
2020-01-23 14:00:00,2020,1,23,14,0,7.2,38.0,280.0,65.0,0.0,6.4,38.0,280.0,0.0,65.0,94.95,84.47,0.13,996.0,1.4,333.0,4.0,117.35378642186532,20.0,180.0
2020-01-23 15:00:00,2020,1,23,15,0,8.0,76.0,609.0,245.0,3.0,6.6,49.0,161.0,0.0,94.0,90.93,73.87,0.13,997.0,1.2,334.0,4.6,126.77926954018945,20.0,180.0
2020-01-23 16:00:00,2020,1,23,16,0,8.9,95.0,757.0,420.0,3.0,6.4,77.0,0.0,0.0,77.0,84.27,64.57,0.13,998.0,1.2,340.0,5.2,138.166656233901,20.0,180.0
2020-01-23 17:00:00,2020,1,23,17,0,10.3,99.0,845.0,555.0,3.0,5.9,177.0,10.0,54.0,182.0,74.22,57.34,0.13,998.0,1.3,341.0,5.2,152.07907306802372,20.0,180.0
2020-01-23 18:00:00,2020,1,23,18,0,12.0,92.0,900.0,633.0,3.0,5.5,241.0,244.0,0.0,388.0,64.54,53.06,0.13,997.0,1.4,341.0,4.9,168.51172147672764,20.0,180.0
2020-01-23 19:00:00,2020,1,23,19,0,13.2,90.0,909.0,644.0,0.0,5.2,90.0,909.0,0.0,644.0,58.29,52.48,0.13,996.0,1.4,339.0,4.7,186.2772564161606,20.0,180.0
2020-01-23 20:00:00,2020,1,23,20,0,13.8,85.0,889.0,586.0,0.0,4.6,91.0,870.0,0.0,581.0,53.86,55.7,0.13,996.0,1.5,338.0,4.6,203.29876539384412,20.0,180.0
2020-01-23 21:00:00,2020,1,23,21,0,13.8,78.0,840.0,471.0,0.0,3.9,107.0,708.0,0.0,438.0,51.39,62.13,0.13,996.0,1.4,336.0,4.3,218.0197810060729,20.0,180.0
2020-01-23 22:00:00,2020,1,23,22,0,12.8,65.0,743.0,308.0,7.0,4.0,118.0,295.0,0.0,215.0,55.07,70.89,0.13,996.0,1.4,331.0,3.0,230.1284480934769,20.0,180.0
2020-01-23 23:00:00,2020,1,23,23,0,8.9,42.0,524.0,122.0,4.0,4.8,50.0,46.0,100.0,57.0,75.35,81.17,0.13,997.0,1.2,321.0,1.4,240.08526930645968,20.0,180.0
2020-01-24 14:00:00,2020,1,24,14,0,4.4,31.0,446.0,75.0,0.0,1.1,31.0,446.0,0.0,75.0,78.97,84.37,0.13,1002.0,0.8,310.0,3.9,117.1286140290744,20.0,180.0
2020-01-24 15:00:00,2020,1,24,15,0,7.2,54.0,756.0,266.0,0.0,1.2,54.0,756.0,0.0,266.0,65.89,73.75,0.13,1002.0,0.8,320.0,3.8,126.55938031656824,20.0,180.0
2020-01-24 16:00:00,2020,1,24,16,0,9.8,66.0,881.0,446.0,0.0,0.7,66.0,881.0,0.0,446.0,53.28,64.42,0.13,1002.0,0.8,328.0,4.6,137.95707309344294,20.0,180.0
2020-01-24 17:00:00,2020,1,24,17,0,11.5,72.0,936.0,580.0,0.0,0.8,72.0,936.0,0.0,580.0,47.82,57.15,0.13,1002.0,0.9,321.0,4.7,151.8966890006892,20.0,180.0
2020-01-24 18:00:00,2020,1,24,18,0,12.9,75.0,960.0,655.0,0.0,0.9,75.0,960.0,0.0,655.0,43.82,52.84,0.13,1001.0,0.9,313.0,4.8,168.3854429841674,20.0,180.0
2020-01-24 19:00:00,2020,1,24,19,0,13.9,76.0,959.0,663.0,0.0,1.0,76.0,959.0,0.0,663.0,41.29,52.23,0.13,1000.0,1.0,309.0,4.7,186.23203557311297,20.0,180.0
2020-01-24 20:00:00,2020,1,24,20,0,14.4,74.0,935.0,604.0,0.0,1.1,74.0,935.0,0.0,604.0,40.34,55.45,0.13,999.0,1.1,308.0,4.2,203.33360905671336,20.0,180.0
2020-01-24 21:00:00,2020,1,24,21,0,14.4,70.0,883.0,486.0,0.0,1.2,70.0,883.0,0.0,486.0,40.65,61.9,0.13,999.0,1.1,310.0,3.6,218.11233989709964,20.0,180.0
2020-01-24 22:00:00,2020,1,24,22,0,13.2,60.0,780.0,318.0,0.0,3.9,60.0,780.0,0.0,318.0,53.11,70.67,0.13,999.0,1.1,314.0,1.8,230.25602031993745,20.0,180.0
2020-01-24 23:00:00,2020,1,24,23,0,10.2,41.0,554.0,128.0,0.0,3.6,41.0,554.0,0.0,128.0,63.78,80.97,0.13,999.0,1.1,333.0,1.1,240.23443772852823,20.0,180.0
2020-01-25 14:00:00,2020,1,25,14,0,6.0,35.0,347.0,70.0,4.0,2.0,38.0,170.0,64.0,55.0,75.79,84.27,0.13,1000.0,1.5,162.0,3.8,116.90047229516102,20.0,180.0
2020-01-25 15:00:00,2020,1,25,15,0,8.7,68.0,650.0,251.0,0.0,3.1,68.0,650.0,0.0,251.0,67.95,73.62,0.13,1000.0,1.5,161.0,3.5,126.3369581285217,20.0,180.0
2020-01-25 16:00:00,2020,1,25,16,0,12.1,88.0,772.0,423.0,7.0,4.4,147.0,454.0,0.0,344.0,59.14,64.26,0.13,999.0,1.6,171.0,4.1,137.745656095406,20.0,180.0
2020-01-25 17:00:00,2020,1,25,17,0,15.0,102.0,825.0,552.0,7.0,5.1,223.0,361.0,0.0,420.0,51.39,56.96,0.13,999.0,1.8,183.0,5.4,151.71374245989205,20.0,180.0
2020-01-25 18:00:00,2020,1,25,18,0,16.7,90.0,892.0,632.0,7.0,5.2,251.0,383.0,0.0,484.0,46.58,52.61,0.13,997.0,1.9,187.0,5.9,168.26071440635724,20.0,180.0
2020-01-25 19:00:00,2020,1,25,19,0,17.2,95.0,885.0,640.0,7.0,5.4,273.0,317.0,0.0,468.0,45.82,51.98,0.13,996.0,1.9,187.0,5.8,186.19094193537444,20.0,180.0
2020-01-25 20:00:00,2020,1,25,20,0,17.3,98.0,848.0,582.0,7.0,5.7,249.0,302.0,0.0,421.0,46.45,55.2,0.13,996.0,2.0,185.0,5.7,203.37452305078665,20.0,180.0
2020-01-25 21:00:00,2020,1,25,21,0,16.9,93.0,781.0,464.0,7.0,6.1,191.0,46.0,0.0,213.0,48.97,61.66,0.13,995.0,2.1,182.0,5.5,218.211747649346,20.0,180.0
2020-01-25 22:00:00,2020,1,25,22,0,15.8,81.0,654.0,300.0,8.0,6.7,63.0,1.0,4.0,63.0,54.83,70.46,0.13,995.0,2.1,178.0,4.7,230.39045420029785,20.0,180.0
2020-01-25 23:00:00,2020,1,25,23,0,13.6,55.0,388.0,117.0,0.0,7.0,55.0,388.0,0.0,117.0,64.56,80.78,0.13,995.0,2.1,173.0,3.9,240.3902383492048,20.0,180.0
2020-01-26 14:00:00,2020,1,26,14,0,9.3,33.0,411.0,75.0,0.0,8.5,33.0,411.0,0.0,75.0,94.69,84.16,0.13,995.0,1.3,311.0,3.4,116.669466530521,20.0,180.0
2020-01-26 15:00:00,2020,1,26,15,0,11.2,59.0,706.0,260.0,3.0,9.5,33.0,94.0,0.0,60.0,89.13,73.48,0.13,995.0,1.3,328.0,3.2,126.11209144648024,20.0,180.0
2020-01-26 16:00:00,2020,1,26,16,0,13.4,75.0,826.0,436.0,3.0,10.6,93.0,0.0,0.0,93.0,82.88,64.09,0.13,996.0,1.4,347.0,3.5,137.532477910301,20.0,180.0
2020-01-26 17:00:00,2020,1,26,17,0,15.3,82.0,890.0,570.0,3.0,10.9,201.0,219.0,64.0,321.0,75.0,56.75,0.13,996.0,1.4,354.0,3.6,151.53029645609206,20.0,180.0
